Day,Product vendor,Product title,Product type,Product variant ID,Product variant title,Hour,Hour of day,Product ID,Product tag,Product variant SKU,Order ID,Sales channel,POS location ID,Orders,Gross sales,Discounts,Returns,Net sales,Shipping charges,Duties,Additional fees,Taxes,Total sales,Quantity ordered
2025-01-04,MC Crystal Creations,MC Crystal Creations Candles,,4.24363E+13,,2025-01-04 12:00,12,7.31051E+12,local vendors,,5.72129E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-04,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-04 13:00,13,7.30876E+12,,,5.72134E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-04,Milklady,MilkLady Soap,soap,4.24144E+13,Jasmine Milk Tea,2025-01-04 12:00,12,7.3068E+12,local vendors,,5.72131E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-04,Wick Off Candles,Wick Off Candles,,4.87288E+13,Cinnamon 4oz,2025-01-04 12:00,12,9.22232E+12,local vendors,,5.72129E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-04,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-04 13:00,13,7.30876E+12,,,5.72136E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-04,CHURI,Hanging Crochet Plant,Crochet hanging plant,4.25422E+13,Sunflower,2025-01-04 13:00,13,7.33735E+12,NEW ARRIVALS,,5.72137E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-04,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-04 13:00,13,9.20944E+12,local vendors,,5.72138E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-04,Liberum,,,0,,2025-01-04 14:00,14,0,,,5.7214E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-04,Ggumm Studio,Ggumm Studio Collection,,5.06729E+13,Guy frog,2025-01-04 15:00,15,7.31059E+12,local vendors,,5.72145E+12,Point of Sale,67810984120,1,22,0,0,22,0,0,0,2.64,24.64,1
2025-01-04,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-04 12:00,12,7.30876E+12,,,5.72131E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-04,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-04 13:00,13,9.20944E+12,local vendors,,5.72138E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-04,CHURI,Happy Birthday - Quilling card,Quilling Card,4.25154E+13,Pink,2025-01-04 13:00,13,7.31762E+12,,,5.72133E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-04,CHURI,Gold Plated Jewelry,Jewelry,4.25259E+13,Ring $50,2025-01-04 11:00,11,7.27485E+12,,,5.72125E+12,Point of Sale,67810984120,1,50,0,0,50,0,0,0,6,56,1
2025-01-04,CHURI,Build you Charms,,4.88082E+13,,2025-01-04 14:00,14,9.27139E+12,local vendors,,5.72139E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,0.84,12.84,1
2025-01-04,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-04 17:00,17,7.30876E+12,,,5.72155E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-04,CHURI,Sun Catcher,,4.88106E+13,Large,2025-01-04 13:00,13,9.27214E+12,local vendors,,5.72136E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-04,Milklady,MilkLady Gift Set,soap,4.24378E+13,Petite Soap Set,2025-01-04 10:00,10,7.3068E+12,local vendors,,5.72121E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-04,Penguin Purl,Penguin Purl,,4.83024E+13,Scrubby,2025-01-04 17:00,17,9.13941E+12,Baby,,5.72154E+12,Point of Sale,67810984120,1,5,0,0,5,0,0,0,0.6,5.6,1
2025-01-04,aRt.V,aRt.V,Art,4.32725E+13,Bookmark $15,2025-01-04 12:00,12,7.54159E+12,,,5.72131E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Necklace $40,2025-01-05 14:00,14,7.27485E+12,,,5.72254E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-05,Ollie & Co.,Love By Ollie Candles,Candle,4.85318E+13,The One Reed Diffuser,2025-01-05 14:00,14,9.20818E+12,local vendors,,5.72254E+12,Point of Sale,67810984120,1,31,0,0,31,0,0,0,3.72,34.72,1
2025-01-05,CHURI,Stickers,,4.23667E+13,Cat,2025-01-05 14:00,14,7.30038E+12,,,5.72253E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-05,Egg Atelier Micro Crochet,Egg Atelier Micro Crochet,,4.86948E+13,Ring,2025-01-05 15:00,15,9.21236E+12,local vendors,,5.72257E+12,Point of Sale,67810984120,1,30,0,0,30,0,0,0,3.6,33.6,1
2025-01-05,Milklady,Milklady Body Oil,Body oil,4.24144E+13,S / Lavender,2025-01-05 14:00,14,7.3068E+12,body oil,,5.72253E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-05,Penguin Purl,Penguin Purl,,4.83024E+13,Little girl,2025-01-05 12:00,12,9.13941E+12,Hair,,5.72243E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-05,Kellie Marie Flanagan Dezign,KMF DEZIGN,Bracelet,4.85272E+13,Beaded Bracelet $30,2025-01-05 16:00,16,9.20675E+12,local vendors,,5.72263E+12,Point of Sale,67810984120,1,30,-3,0,27,0,0,0,3.24,30.24,1
2025-01-05,MILARA,MILARA,,5.06577E+13,Mini wave clip,2025-01-05 11:00,11,9.87307E+12,local vendors,,5.72235E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-05 15:00,15,7.3044E+12,,,5.72256E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-05 14:00,14,9.20944E+12,local vendors,,5.72254E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-05,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-05 16:00,16,9.17862E+12,,,5.72263E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-05,Better home,Better Home plants,,4.3184E+13,18,2025-01-05 14:00,14,7.50959E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.8453E+13,Layered Necklace $45,2025-01-05 15:00,15,7.27485E+12,,,5.72256E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-05,Ggumm Studio,Ggumm Studio Collection,,4.24948E+13,Phone Popsocket,2025-01-05 15:00,15,7.31059E+12,local vendors,,5.7226E+12,Point of Sale,67810984120,1,8,0,0,8,0,0,0,0.96,8.96,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$20,2025-01-05 14:00,14,9.20944E+12,local vendors,,5.72254E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-05,MC Crystal Creations,MC Crystal Creations Candles,,4.86096E+13,,2025-01-05 11:00,11,7.31051E+12,local vendors,,5.72235E+12,Point of Sale,67810984120,1,22,0,0,22,0,0,0,2.64,24.64,1
2025-01-05,CHURI,Build you Charms,,4.88082E+13,,2025-01-05 14:00,14,9.27139E+12,local vendors,,5.72254E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.05,16.05,1
2025-01-05,CHURI,Build you Charms,,4.88082E+13,,2025-01-05 16:00,16,9.27139E+12,local vendors,,5.72262E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.05,16.05,1
2025-01-05,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-05 17:00,17,7.3044E+12,,,5.72266E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,2
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.23666E+13,Bracelet $45,2025-01-05 15:00,15,7.27485E+12,,,5.7226E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-05,Ggumm Studio,Ggumm Studio Collection,,4.24372E+13,Beer Cup 32,2025-01-05 16:00,16,7.31059E+12,local vendors,,5.72262E+12,Point of Sale,67810984120,1,32,0,0,32,0,0,0,3.84,35.84,1
2025-01-05,Penguin Purl,Penguin Purl,,4.83024E+13,Little girl,2025-01-05 12:00,12,9.13941E+12,Bow,,5.72243E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-05,Menom,Menom Mug,Mug,4.26477E+13,Mug (S),2025-01-05 15:00,15,7.38116E+12,local vendors,,5.72259E+12,Point of Sale,67810984120,1,48,0,0,48,0,0,0,5.76,53.76,1
2025-01-05,CHURI,Stickers,,4.23667E+13,Cat,2025-01-05 15:00,15,7.30038E+12,,,5.7226E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-05,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-05 16:00,16,7.3044E+12,,,5.72262E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-05,Penguin Purl,Penguin Purl,,4.83024E+13,Little girl,2025-01-05 12:00,12,9.13941E+12,Baby,,5.72243E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-05,Mosaic Motif,Mosaic Motif,,4.85478E+13,Earrings 25,2025-01-05 13:00,13,9.21237E+12,local vendors,,5.72248E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Earrings $45,2025-01-05 11:00,11,7.27485E+12,,,5.72238E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-05,CHURI,Morning Tea- Quilling card,Quilling Card,4.25858E+13,Default Title,2025-01-05 15:00,15,7.36068E+12,Quilling Card,,5.7226E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-05 15:00,15,7.27485E+12,,,5.72256E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-05,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,,2025-01-05 17:00,17,7.31545E+12,local vendors,,5.72265E+12,Point of Sale,67810984120,1,40,-10,0,30,0,0,0,3.6,33.6,2
2025-01-05,Avo Everlasting Essentials Inc.,Avo Everlasting Essentials Inc.,,4.86877E+13,Avo Lip Balm- Sangria,2025-01-05 14:00,14,9.20211E+12,,,5.7225E+12,Point of Sale,67810984120,1,6,0,0,6,0,0,0,0.72,6.72,1
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.33319E+13,Ring $35,2025-01-05 15:00,15,7.27485E+12,,,5.72256E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-05 14:00,14,9.20944E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-05,Ggumm Studio,Ggumm studio fuzzy keychain,,4.32138E+13,,2025-01-05 15:00,15,7.52193E+12,,,5.72259E+12,Point of Sale,67810984120,1,4,0,0,4,0,0,0,0.48,4.48,1
2025-01-05,Avo Everlasting Essentials Inc.,Avo Everlasting Essentials Inc. Sprays,,4.85105E+13,Dream skin+body spray / 4oz,2025-01-05 10:00,10,9.20212E+12,,,5.72232E+12,Point of Sale,67810984120,1,14.99,0,0,14.99,0,0,0,1.8,16.79,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-05 16:00,16,9.20944E+12,local vendors,,5.72262E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-05,Clawed Candles,Clawed Candle Collection,Candle,4.35706E+13,,2025-01-05 17:00,17,7.31545E+12,local vendors,,5.72267E+12,Point of Sale,67810984120,1,10,-5,0,5,0,0,0,0.6,5.6,1
2025-01-05,MC Crystal Creations,MC Crystal Creations Candles,,4.86096E+13,,2025-01-05 13:00,13,7.31051E+12,local vendors,,5.72248E+12,Point of Sale,67810984120,1,22,0,0,22,0,0,0,2.64,24.64,1
2025-01-05,Bead Mindful Gems,Bead Mindful Gem,Clay Earrings,4.25504E+13,Dangles $28,2025-01-05 15:00,15,7.34409E+12,local vendors,,5.72256E+12,Point of Sale,67810984120,1,28,0,0,28,0,0,0,3.36,31.36,1
2025-01-05,Ggumm Studio,Ggumm Studio Collection,,4.30477E+13,,2025-01-05 17:00,17,7.31059E+12,local vendors,,5.72266E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,Philosophie Hair,Philosophie Hair,,4.29369E+13,GRO Oil 15ml,2025-01-05 13:00,13,7.44784E+12,local vendors,,5.72246E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,Penguin Purl,Penguin Purl,,4.83024E+13,Little girl,2025-01-05 12:00,12,9.13941E+12,Accessories,,5.72243E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-05,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Hair Claws,2025-01-05 14:00,14,7.31545E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,8.99,0,0,8.99,0,0,0,1.08,10.07,1
2025-01-05,CHURI,Lakeside Camping Quilling Card,Quilling Card,4.22287E+13,Default Title,2025-01-05 15:00,15,7.28743E+12,Quilling Card,,5.7226E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-05,CHURI,Hawaiian Hibiscus Quilling Card,Quilling Card,4.20149E+13,Default Title,2025-01-05 15:00,15,7.24241E+12,,,5.7226E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-05,CHURI,Stickers,,4.23667E+13,Cat,2025-01-05 12:00,12,7.30038E+12,,,5.72243E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-05,MILARA,MILARA,,5.06577E+13,Fleur Clip,2025-01-05 17:00,17,9.87307E+12,local vendors,,5.72269E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-05,CHURI,Pochacco crochet keychain,,4.37665E+13,Default Title,2025-01-05 13:00,13,7.70417E+12,crochet keychain,,5.72245E+12,Point of Sale,67810984120,1,25,-7.5,0,17.5,0,0,0,2.11,19.61,1
2025-01-05,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-05 11:00,11,9.20818E+12,local vendors,,5.72237E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-05,Bead Mindful Gems,Bead Mindful Gem,Clay Earrings,4.32927E+13,Stainless steel Stud $25,2025-01-05 16:00,16,7.34409E+12,local vendors,,5.72264E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-05,Bead Mindful Gems,Bead Mindful Gem,Clay Earrings,4.25504E+13,Dangles $28,2025-01-05 14:00,14,7.34409E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,28,0,0,28,0,0,0,3.36,31.36,1
2025-01-05,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-05 14:00,14,7.30876E+12,,,5.72254E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-05,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,Dragon pillar / Grey,2025-01-05 17:00,17,7.31545E+12,local vendors,,5.72265E+12,Point of Sale,67810984120,1,40,-10,0,30,0,0,0,3.6,33.6,2
2025-01-05,Ggumm Studio,Ggumm studio fuzzy keychain,,4.32138E+13,Bag with cat,2025-01-05 15:00,15,7.52193E+12,,,5.72259E+12,Point of Sale,67810984120,1,3,0,0,3,0,0,0,0.36,3.36,1
2025-01-05,Aromabee,,,0,,2025-01-05 16:00,16,0,,,5.72263E+12,Point of Sale,67810984120,1,14,0,0,14,0,0,0,1.68,15.68,1
2025-01-05,Moody candles co,Moody Candles,,5.06752E+13,$18,2025-01-05 16:00,16,9.17862E+12,,,5.72263E+12,Point of Sale,67810984120,1,36,0,0,36,0,0,0,4.32,40.32,2
2025-01-05,CHURI,Crochet Purse,Crochet Purse,4.20006E+13,Default Title,2025-01-05 14:00,14,7.23637E+12,,,5.72254E+12,Point of Sale,67810984120,1,39,0,0,39,0,0,0,4.68,43.68,1
2025-01-05,CHURI,Crochet Purse,Crochet Purse,4.20006E+13,Default Title,2025-01-05 10:00,10,7.23637E+12,,,5.72232E+12,Point of Sale,67810984120,1,39,0,0,39,0,0,0,4.68,43.68,1
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.33319E+13,Ring $35,2025-01-05 12:00,12,7.27485E+12,,,5.72244E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-05,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-05 12:00,12,9.17862E+12,,,5.72244E+12,Point of Sale,67810984120,1,35,-14,0,21,0,0,0,2.52,23.52,1
2025-01-05,Ollie & Co.,Love By Ollie Candles,Candle,4.85318E+13,My Happy Place Car Freshener,2025-01-05 13:00,13,9.20818E+12,local vendors,,5.72245E+12,Point of Sale,67810984120,1,4.99,0,-4.99,0,0,0,0,0,0,1
2025-01-05,NeonNyx,NeonNyx Nails,,4.85344E+13,Press On Nails $25 / M,2025-01-05 12:00,12,9.20954E+12,local vendors,,5.72244E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-05,Dynamic designs by Ambica,Dynamic designs by Ambica,,4.87088E+13,Resin bookmarks,2025-01-05 12:00,12,9.22005E+12,local vendors,,5.72243E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24746E+13,Rainforest Frogs,2025-01-05 13:00,13,7.30681E+12,local vendors,,5.72248E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-05,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,,2025-01-05 15:00,15,7.31545E+12,local vendors,,5.72259E+12,Point of Sale,67810984120,1,15,-7.5,0,7.5,0,0,0,0.91,8.41,1
2025-01-05,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-05 13:00,13,9.17862E+12,,,5.72247E+12,Point of Sale,67810984120,1,35,-14,0,21,0,0,0,2.52,23.52,1
2025-01-05,Ggumm Studio,Ggumm studio fuzzy keychain,,4.32139E+13,,2025-01-05 15:00,15,7.52193E+12,,,5.72259E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-05,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,Fu dogs / Grey,2025-01-05 17:00,17,7.31545E+12,local vendors,,5.72265E+12,Point of Sale,67810984120,1,40,-10,0,30,0,0,0,3.6,33.6,2
2025-01-05,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,XL Hair Claws,2025-01-05 17:00,17,7.31545E+12,local vendors,,5.72266E+12,Point of Sale,67810984120,1,12.99,-1.29,0,11.7,0,0,0,1.41,13.11,1
2025-01-05,Better home,Better Home plants,,4.3184E+13,18,2025-01-05 17:00,17,7.50959E+12,local vendors,,5.72265E+12,Point of Sale,67810984120,1,18,-1.8,0,16.2,0,0,0,1.94,18.14,1
2025-01-05,Clawed Candles,Clawed Candle Collection,Candle,4.31597E+13,,2025-01-05 17:00,17,7.31545E+12,local vendors,,5.72265E+12,Point of Sale,67810984120,1,20,-10,0,10,0,0,0,1.2,11.2,1
2025-01-05,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Barrettes,2025-01-05 13:00,13,7.31545E+12,local vendors,,5.72248E+12,Point of Sale,67810984120,1,9.99,0,0,9.99,0,0,0,1.2,11.19,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-05 12:00,12,9.20944E+12,local vendors,,5.72244E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-05,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-05 16:00,16,7.30876E+12,,,5.72263E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-05,NeonNyx,NeonNyx Nails,,4.87672E+13,Press on Nails  $35 / M,2025-01-05 12:00,12,9.20954E+12,local vendors,,5.72244E+12,Point of Sale,67810984120,1,70,0,0,70,0,0,0,8.4,78.4,2
2025-01-05,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Bracelet $35,2025-01-05 16:00,16,7.27485E+12,,,5.72262E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-05,Camila's Home & Living,Camila's Home & Living,,4.87553E+13,Home Air Freshener,2025-01-05 12:00,12,9.25866E+12,local vendors,,5.72242E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,CHURI,Build you Charms,,4.88082E+13,,2025-01-05 16:00,16,9.27139E+12,local vendors,,5.72262E+12,Point of Sale,67810984120,1,36,0,0,36,0,0,0,2.52,38.52,3
2025-01-05,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-05 13:00,13,9.20818E+12,local vendors,,5.72247E+12,Point of Sale,67810984120,1,13,-5.2,0,7.8,0,0,0,0.94,8.74,1
2025-01-05,MILARA,MILARA,,5.06577E+13,Mini wave clip,2025-01-05 14:00,14,9.87307E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-05,Ggumm Studio,Ggumm Studio Collection,,4.24667E+13,,2025-01-05 15:00,15,7.31059E+12,local vendors,,5.72259E+12,Point of Sale,67810984120,1,6,0,0,6,0,0,0,0.72,6.72,3
2025-01-05,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-05 14:00,14,7.30876E+12,,,5.72254E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-05,MILARA,MILARA,,5.06577E+13,Fleur Clip,2025-01-05 11:00,11,9.87307E+12,local vendors,,5.72235E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-05 13:00,13,9.20944E+12,local vendors,,5.72245E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-05,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-05 14:00,14,9.20944E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,16,-4.8,0,11.2,0,0,0,1.34,12.54,1
2025-01-05,Milklady,Milklady Body Oil,Body oil,4.24144E+13,S / Lavender,2025-01-05 14:00,14,7.3068E+12,local vendors,,5.72253E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-06,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-06 16:00,16,7.30876E+12,,,5.72364E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-06,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-06 15:00,15,7.3044E+12,,,5.72361E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-06,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.19368E+13,Dark Green / V shape opening,2025-01-06 17:00,17,7.21257E+12,Daisy Crochet Bag,,5.7237E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-06,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-06 14:00,14,7.30876E+12,,,5.72356E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-06,CHURI,Avocado Lovers Quilling Card,Quilling Card,4.20149E+13,Default Title,2025-01-06 16:00,16,7.24241E+12,Quilling Card,,5.72365E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-06,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Chunky,2025-01-06 13:00,13,7.31545E+12,local vendors,,5.7235E+12,Point of Sale,67810984120,1,11.99,-1.19,0,10.8,0,0,0,1.3,12.1,1
2025-01-06,Better home,Better Home plants,,4.3184E+13,18,2025-01-06 15:00,15,7.50959E+12,local vendors,,5.72361E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-06,CHURI,Avocado Lovers Quilling Card,Quilling Card,4.20149E+13,Default Title,2025-01-06 16:00,16,7.24241E+12,Avocado lovers,,5.72365E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-06,CHURI,Daisy Flower Crochet Bag,Crochet Tote Bag,4.19368E+13,Dark Green / V shape opening,2025-01-06 17:00,17,7.21257E+12,crochet bag,,5.7237E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-06,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-06 17:00,17,7.30876E+12,,,5.72369E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-06,Clawed Candles,,,0,,2025-01-06 14:00,14,0,,,5.72356E+12,Point of Sale,67810984120,1,15,-7.5,0,7.5,0,0,0,0.91,8.41,1
2025-01-06,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-06 15:00,15,9.17862E+12,,,5.72361E+12,Point of Sale,67810984120,1,35,0,0,35,0,0,0,4.2,39.2,1
2025-01-06,Better home,Better Home plants,,4.3184E+13,25,2025-01-06 15:00,15,7.50959E+12,local vendors,,5.72361E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-06,Camila's Home & Living,Camila's Home & Living,,4.87553E+13,Home Air Freshener,2025-01-06 17:00,17,9.25866E+12,local vendors,,5.72369E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-06,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-06 17:00,17,7.30876E+12,,,5.7237E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
